商品コード,商品名,管理区分(0:製番、1:MRP、2:ロット),手配区分（0：発注、2：外製、3：内製）,商品グループコード (商品グループ2),商品グループコード (商品グループ3),購入単価1,購入単価2,購入単価3,購入単価4,購入単価5,購入単価2適用数,手配単位,手配単位倍数,最低ロット数,手配ロット数,標準販売単価1,標準販売単価2,標準販売単価3,標準販売単価4,標準販売単価5,標準販売単価6,標準販売単価7,標準販売単価8,標準販売単価9,標準販売単価10,在庫評価単価(JPY),管理単位,支給単価(JPY),安全在庫数,所要量計算に含める(0：含める、1:含めない),仕様,リードタイム(日),安全リードタイム(日),棚番,入数,受注対象(0:対象、1:非対象、2:受注/EDI対象),ダミー商品（「1」:yes、それ以外: no）,商品備考1,商品備考2,商品備考3,商品備考4,商品備考5,サイズ *,色 *,部品区分 *,分類1 *,分類2 *,分類3 *,分類4 *,分類5 *,分類6 *,分類7 *,分類8 *,奉行商品コード *,品番 *,分類9 *,分類10 *,分類11 *,分類12 *,分類20 *,代表分類 *,トムソン型管理番号 *,最小梱包数量 *,JIS規格品 *,廃番日 *,商品画像,商品画像ファイル名,商品画像2,商品画像2ファイル名,商品画像3,商品画像3ファイル名,登録日時,登録者,最終更新日時,最終更新者,理論在庫数,有効在庫数,出庫可能数,出庫可能数2,次回入庫予定日,次回入庫予定数,最終入庫日,最終出庫日,子商品の数,商品グループ名 (商品グループ2),カテゴリ (商品グループ2)（0：(すべて)、1：商品グループ1、2：商品グループ2、3：商品グループ3、4：商品グループ4、5：商品グループ5）,商品グループ名 (商品グループ3),カテゴリ (商品グループ3)（0：(すべて)、1：商品グループ1、2：商品グループ2、3：商品グループ3、4：商品グループ4、5：商品グループ5）
B0-00110FOTOR-V888,110F-OTオレンジバーコード,1,3,,,0.0,0.0,0,0,0,,枚,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,枚,0,0,1,,1,0,,1,0,,,,,,,,,内製,1.0,,,,,,,,,,,,,,,,,,-,,,,,,,,2024/4/30 13:14,GEN,2026/6/27 12:51,wakasugi,0.0,0.0,0.0,0.0,,,,,1.0,,,,
B0-00110FOTRB-0001,MP型標準サイズ(OT型内装付),1,3,,,0.0,0.0,0,0,0,,個,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,個,0,0,0,,1,0,,1,0,,,,,,,,ロイヤルブルー,出荷形態,1.0,,,,,,,,11298.0,110F-OT,,,,,,,,,-,,,,,,,,2024/4/30 13:14,GEN,2026/6/28 2:31,wakasugi,0.0,0.0,0.0,0.0,,,,,11.0,,,,
B0-00110FOTRB-0002,MP型標準サイズ(OT型内装付)/印刷,1,3,,,0.0,0.0,0,0,0,,個,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,個,0,0,0,,0,0,,1,0,,,,,,,,ロイヤルブルー,出荷形態,1.0,,,,,,,,211298.0,110F-OT,,,,,,,,,-,,,,,,,,2024/4/30 13:39,GEN,2026/6/28 2:29,wakasugi,0.0,0.0,0.0,0.0,,,,,9.0,,,,
B0-00110FOTRB-0003,MP型標準サイズ(OT型内装付),1,3,,,0.0,0.0,0,0,0,,個,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,個,0,0,0,,11,0,,1,0,,藤原産業(株),,,,,,ロイヤルブルー,出荷形態,1.0,,,,,,,,111298.0,110F-OT,,,,,,,,,-,,,,,,,,2024/4/30 13:51,GEN,2026/6/30 21:53,中安,0.0,0.0,0.0,0.0,,,,,12.0,,,,
B0-00110FOTRB-V888,110F-OTロイヤルブルーバーコード,1,3,,,0.0,0.0,0,0,0,,枚,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,枚,0,0,1,,1,0,,1,0,,,,,,,,,内製,1.0,,,,,,,,,,,,,,,,,,-,,,,,,,,2024/4/30 13:14,GEN,2026/6/27 12:51,wakasugi,0.0,0.0,0.0,0.0,,,,,1.0,,,,
B0-00110FOTRD-0001,MP型標準サイズ(OT型内装付),1,3,,,0.0,0.0,0,0,0,,個,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,個,0,0,0,,1,0,,1,0,,,,,,,,赤,出荷形態,1.0,,,,,,,,11290.0,110F-OT,,,,,,,,,-,,,,,,,,2024/4/30 13:14,GEN,2026/6/28 2:31,wakasugi,0.0,0.0,0.0,0.0,,,,,11.0,,,,
B0-00110FOTRD-0002,MP型標準サイズ(OT型内装付)/印刷,1,3,,,0.0,0.0,0,0,0,,個,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,個,0,0,0,,0,0,,1,0,,,,,,,,赤,出荷形態,1.0,,,,,,,,211290.0,110F-OT,,,,,,,,,-,,,,,,,,2024/4/30 13:39,GEN,2026/6/28 2:29,wakasugi,0.0,0.0,0.0,0.0,,,,,9.0,,,,
B0-00110FOTRD-0003,MP型標準サイズ(OT型内装付),1,3,,,0.0,0.0,0,0,0,,個,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,個,0,0,0,,11,0,,1,0,,藤原産業(株),,,,,,赤,出荷形態,1.0,,,,,,,,111290.0,110F-OT,,,,,,,,,-,,,,,,,,2024/4/30 13:51,GEN,2026/6/30 21:53,中安,0.0,0.0,0.0,0.0,,,,,12.0,,,,
B0-00110FOTRD-V888,110F-OT赤バーコード,1,3,,,0.0,0.0,0,0,0,,枚,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,枚,0,0,1,,1,0,,1,0,,,,,,,,,内製,1.0,,,,,,,,,,,,,,,,,,-,,,,,,,,2024/4/30 13:14,GEN,2026/6/27 12:51,wakasugi,0.0,0.0,0.0,0.0,,,,,1.0,,,,
B0-00110FOTSB-0001,MP型標準サイズ(OT型内装付),1,3,,,0.0,0.0,0,0,0,,個,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,個,0,0,0,,1,0,,1,0,,,,,,,,水色,出荷形態,1.0,,,,,,,,11282.0,110F-OT,,,,,,,,,-,,,,,,,,2024/4/30 13:14,GEN,2026/6/28 2:31,wakasugi,0.0,0.0,0.0,0.0,,,,,11.0,,,,
B0-00110FOTSB-0002,MP型標準サイズ(OT型内装付)/印刷,1,3,,,0.0,0.0,0,0,0,,個,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,個,0,0,0,,0,0,,1,0,,,,,,,,水色,出荷形態,1.0,,,,,,,,211282.0,110F-OT,,,,,,,,,-,,,,,,,,2024/4/30 13:39,GEN,2026/6/28 2:29,wakasugi,0.0,0.0,0.0,0.0,,,,,9.0,,,,
B0-00110FOTSB-0003,MP型標準サイズ(OT型内装付),1,3,,,0.0,0.0,0,0,0,,個,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,個,0,0,0,,11,0,,1,0,,藤原産業(株),,,,,,水色,出荷形態,1.0,,,,,,,,111282.0,110F-OT,,,,,,,,,-,,,,,,,,2024/4/30 13:51,GEN,2026/6/30 21:53,中安,0.0,0.0,0.0,0.0,,,,,12.0,,,,
B0-00110FOTSB-V888,110F-OT水色バーコード,1,3,,,0.0,0.0,0,0,0,,枚,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,枚,0,0,1,,1,0,,1,0,,,,,,,,,内製,1.0,,,,,,,,,,,,,,,,,,-,,,,,,,,2024/4/30 13:14,GEN,2026/6/27 12:51,wakasugi,0.0,0.0,0.0,0.0,,,,,1.0,,,,
B0-00110FOTWH-0001,MP型標準サイズ(OT型内装付),1,3,,,0.0,0.0,0,0,0,,個,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,個,0,0,0,,1,0,,1,0,,,,,,,,白,出荷形態,1.0,,,,,,,,11591.0,110F-OT,,,,,,,,,-,,,,,,,,2024/4/30 13:14,GEN,2026/6/28 2:31,wakasugi,0.0,100.0,0.0,0.0,2026/7/15,100.0,,,11.0,,,,
B0-00110FOTWH-0002,MP型標準サイズ(OT型内装付)/印刷,1,3,,,0.0,0.0,0,0,0,,個,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,個,0,0,0,,0,0,,1,0,,,,,,,,白,出荷形態,1.0,,,,,,,,211591.0,110F-OT,,,,,,,,,-,,,,,,,,2024/4/30 13:39,GEN,2026/6/28 2:29,wakasugi,6.0,6.0,6.0,6.0,,,2026/7/3,,9.0,,,,
B0-00110FOTWH-0003,MP型標準サイズ(OT型内装付),1,3,,,0.0,0.0,0,0,0,,個,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,個,0,0,0,,11,0,,1,0,,藤原産業(株),,,,,,白,出荷形態,1.0,,,,,,,,111591.0,110F-OT,,,,,,,,,-,,,,,,,,2024/4/30 13:51,GEN,2026/6/30 21:53,中安,0.0,0.0,0.0,0.0,,,,,12.0,,,,
B0-00110FOTWH-W020,317テH型,1,2,,,12.0,0.0,0,0,0,,個,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,個,0,0,0,,1,0,,1,0,,,,,,,,,外注,1.0,,,,,,,,,,,,,,,1,,,-,,,,,,,,2024/4/30 13:14,GEN,2026/6/28 0:38,wakasugi,-11.0,-161.0,-161.0,-161.0,,,,2026/7/6,6.0,,,,
B0-00110FOTYL-0001,MP型標準サイズ(OT型内装付),1,3,,,0.0,0.0,0,0,0,,個,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,個,0,0,0,,1,0,,1,0,,,,,,,,黄,出荷形態,1.0,,,,,,,,11292.0,110F-OT,,,,,,,,,-,,,,,,,,2024/4/30 13:14,GEN,2026/6/28 2:31,wakasugi,0.0,0.0,0.0,0.0,,,,,11.0,,,,
B0-00110FOTYL-0002,MP型標準サイズ(OT型内装付)/印刷,1,3,,,0.0,0.0,0,0,0,,個,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,個,0,0,0,,0,0,,1,0,,,,,,,,黄,出荷形態,1.0,,,,,,,,211292.0,110F-OT,,,,,,,,,-,,,,,,,,2024/4/30 13:39,GEN,2026/6/28 2:29,wakasugi,0.0,0.0,0.0,0.0,,,,,9.0,,,,
B0-00110FOTYL-0003,MP型標準サイズ(OT型内装付),1,3,,,0.0,0.0,0,0,0,,個,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,個,0,0,0,,11,0,,1,0,,藤原産業(株),,,,,,黄,出荷形態,1.0,,,,,,,,111292.0,110F-OT,,,,,,,,,-,,,,,,,,2024/4/30 13:51,GEN,2026/6/30 21:53,中安,0.0,0.0,0.0,0.0,,,,,12.0,,,,
B0-00110FOTYL-V888,110F-OT黄バーコード,1,3,,,0.0,0.0,0,0,0,,枚,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,枚,0,0,1,,1,0,,1,0,,,,,,,,,内製,1.0,,,,,,,,,,,,,,,,,,-,,,,,,,,2024/4/30 13:14,GEN,2026/6/27 12:52,wakasugi,0.0,0.0,0.0,0.0,,,,,1.0,,,,
B0-00110OTMBR-0002,MP型標準サイズ(OT型内装付)/塗装/印刷,1,3,,,0.0,0.0,0,0,0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,0,0,0,,0,0,,1,0,,,,,,,,メタリックブラウン,出荷形態,1.0,,,,,,,,21123.0,110-OT-MBR,,,,,,,,,-,,,,,,,,2025/6/3 14:43,nakayasu,2026/6/28 4:22,wakasugi,0.0,0.0,0.0,0.0,,,,,,,,,
B0-00110OTMBR-M001,MP型標準サイズ(OT型内装付)/塗装,1,3,,,0.0,0.0,0,0,0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,0,0,0,,0,0,,1,0,,,,,,,,メタリックブラウン,出荷形態,1.0,,,,,,,,1123.0,110-OT-MBR,,,,,,,,,-,,,,,,,,2025/6/3 14:43,nakayasu,2026/6/28 4:23,wakasugi,0.0,0.0,0.0,0.0,,,,,,,,,
B0-00110OTMBU-0002,MP型標準サイズ(OT型内装付)/塗装/印刷,1,3,,,0.0,0.0,0,0,0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,0,0,0,,0,0,,1,0,,,,,,,,メタリックブルー,出荷形態,1.0,,,,,,,,21128.0,110-OT-MBU,,,,,,,,,-,,,,,,,,2025/6/3 14:43,nakayasu,2026/6/28 4:22,wakasugi,0.0,0.0,0.0,0.0,,,,,,,,,
B0-00110OTMBU-M002,MP型標準サイズ(OT型内装付)/塗装,1,3,,,0.0,0.0,0,0,0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,0,0,0,,0,0,,1,0,,,,,,,,メタリックブルー,出荷形態,1.0,,,,,,,,1128.0,110-OT-MBU,,,,,,,,,-,,,,,,,,2025/6/3 14:43,nakayasu,2026/6/28 4:23,wakasugi,0.0,0.0,0.0,0.0,,,,,,,,,
B0-00110OTMSI-0002,MP型標準サイズ(OT型内装付)/塗装/印刷,1,3,,,0.0,0.0,0,0,0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,0,0,0,,0,0,,1,0,,,,,,,,メタリックシルバー,出荷形態,1.0,,,,,,,,21122.0,110-OT-MSI,,,,,,,,,-,,,,,,,,2025/6/3 14:43,nakayasu,2026/6/28 4:22,wakasugi,0.0,0.0,0.0,0.0,,,,,,,,,
B0-00110OTMSI-M003,MP型標準サイズ(OT型内装付)/塗装,1,3,,,0.0,0.0,0,0,0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,0,0,0,,0,0,,1,0,,,,,,,,メタリックシルバー,出荷形態,1.0,,,,,,,,1122.0,110-OT-MSI,,,,,,,,,-,,,,,,,,2025/6/3 14:43,nakayasu,2026/6/28 4:23,wakasugi,0.0,0.0,0.0,0.0,,,,,,,,,
B0-00110OTPGY-0002,MP型標準サイズ(OT型内装付)/塗装/印刷,1,3,,,0.0,0.0,0,0,0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,0,0,0,,0,0,,1,0,,,,,,,,パールグレー,出荷形態,1.0,,,,,,,,21126.0,110-OT-PGY,,,,,,,,,-,,,,,,,,2025/6/3 14:43,nakayasu,2026/6/28 4:22,wakasugi,0.0,0.0,0.0,0.0,,,,,,,,,
B0-00110OTPGY-PL02,MP型標準サイズ(OT型内装付)/塗装,1,3,,,0.0,0.0,0,0,0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,0,0,0,,0,0,,1,0,,,,,,,,パールグレー,出荷形態,1.0,,,,,,,,1126.0,110-OT-PGY,,,,,,,,,-,,,,,,,,2025/6/3 14:43,nakayasu,2026/6/28 4:23,wakasugi,0.0,0.0,0.0,0.0,,,,,,,,,
B0-00110OTPNY-0002,MP型標準サイズ(OT型内装付)/塗装/印刷,1,3,,,0.0,0.0,0,0,0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,0,0,0,,0,0,,1,0,,,,,,,,パールネイビー,出荷形態,1.0,,,,,,,,21124.0,110-OT-PNY,,,,,,,,,-,,,,,,,,2025/6/3 14:43,nakayasu,2026/6/28 4:22,wakasugi,0.0,0.0,0.0,0.0,,,,,,,,,
B0-00110OTPNY-PL01,MP型標準サイズ(OT型内装付)/塗装,1,3,,,0.0,0.0,0,0,0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,0,0,0,,0,0,,1,0,,,,,,,,パールネイビー,出荷形態,1.0,,,,,,,,1124.0,110-OT-PNY,,,,,,,,,-,,,,,,,,2025/6/3 14:43,nakayasu,2026/6/28 4:23,wakasugi,0.0,0.0,0.0,0.0,,,,,,,,,
B0-00110OTWH-V888,110F-OT白バーコード,1,3,,,0.0,0.0,0,0,0,,枚,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,枚,0,0,1,,1,0,,1,0,,,,,,,,,内製,1.0,,,,,,,,,,,,,,,,,,-,,,,,,,,2024/4/30 13:14,GEN,2026/6/27 12:52,wakasugi,0.0,-100.0,-100.0,-100.0,,,,,1.0,,,,
B0-00110SFMBR-0002,MP型Sサイズ/塗装/印刷,1,3,,,0.0,0.0,0,0,0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,0,0,0,,0,0,,1,0,,,,,,,,メタリックブラウン,出荷形態,1.0,,,,,,,,21133.0,110SF-OT-MBR,,,,,,,,,-,,,,,,,,2025/6/3 14:43,nakayasu,2026/6/28 4:22,wakasugi,0.0,0.0,0.0,0.0,,,,,,,,,
B0-00110SFMBR-M001,MP型Sサイズ/塗装,1,3,,,0.0,0.0,0,0,0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,0,0,0,,0,0,,1,0,,,,,,,,メタリックブラウン,出荷形態,1.0,,,,,,,,1133.0,110SF-OT-MBR,,,,,,,,,-,,,,,,,,2025/6/3 14:43,nakayasu,2026/6/28 4:23,wakasugi,0.0,0.0,0.0,0.0,,,,,,,,,
B0-00110SFMBU-0002,MP型Sサイズ/塗装/印刷,1,3,,,0.0,0.0,0,0,0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,0,0,0,,0,0,,1,0,,,,,,,,メタリックブルー,出荷形態,1.0,,,,,,,,21138.0,110SF-OT-MBU,,,,,,,,,-,,,,,,,,2025/6/3 14:43,nakayasu,2026/6/28 4:22,wakasugi,0.0,0.0,0.0,0.0,,,,,,,,,
B0-00110SFMBU-M002,MP型Sサイズ/塗装,1,3,,,0.0,0.0,0,0,0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,0,0,0,,0,0,,1,0,,,,,,,,メタリックブルー,出荷形態,1.0,,,,,,,,1138.0,110SF-OT-MBU,,,,,,,,,-,,,,,,,,2025/6/3 14:43,nakayasu,2026/6/28 4:23,wakasugi,0.0,0.0,0.0,0.0,,,,,,,,,
B0-00110SFMSI-0002,MP型Sサイズ/塗装/印刷,1,3,,,0.0,0.0,0,0,0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,0,0,0,,0,0,,1,0,,,,,,,,メタリックシルバー,出荷形態,1.0,,,,,,,,21132.0,110SF-OT-MSI,,,,,,,,,-,,,,,,,,2025/6/3 14:43,nakayasu,2026/6/28 4:22,wakasugi,0.0,0.0,0.0,0.0,,,,,,,,,
B0-00110SFMSI-M003,MP型Sサイズ/塗装,1,3,,,0.0,0.0,0,0,0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,0,0,0,,0,0,,1,0,,,,,,,,メタリックシルバー,出荷形態,1.0,,,,,,,,1132.0,110SF-OT-MSI,,,,,,,,,-,,,,,,,,2025/6/3 14:43,nakayasu,2026/6/28 4:23,wakasugi,0.0,0.0,0.0,0.0,,,,,,,,,
B0-00110SFPGY-0002,MP型Sサイズ/塗装/印刷,1,3,,,0.0,0.0,0,0,0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,0,0,0,,0,0,,1,0,,,,,,,,パールグレー,出荷形態,1.0,,,,,,,,21136.0,110SF-OT-PGY,,,,,,,,,-,,,,,,,,2025/6/3 14:43,nakayasu,2026/6/28 4:22,wakasugi,0.0,0.0,0.0,0.0,,,,,,,,,
B0-00110SFPGY-PL02,MP型Sサイズ/塗装,1,3,,,0.0,0.0,0,0,0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,0,0,0,,0,0,,1,0,,,,,,,,パールグレー,出荷形態,1.0,,,,,,,,1136.0,110SF-OT-PGY,,,,,,,,,-,,,,,,,,2025/6/3 14:43,nakayasu,2026/6/28 4:23,wakasugi,0.0,0.0,0.0,0.0,,,,,,,,,
B0-00110SFPNY-0002,MP型Sサイズ/塗装/印刷,1,3,,,0.0,0.0,0,0,0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,0,0,0,,0,0,,1,0,,,,,,,,パールネイビー,出荷形態,1.0,,,,,,,,21134.0,110SF-OT-PNY,,,,,,,,,-,,,,,,,,2025/6/3 14:43,nakayasu,2026/6/28 4:22,wakasugi,0.0,0.0,0.0,0.0,,,,,,,,,
B0-00110SFPNY-PL01,MP型Sサイズ/塗装,1,3,,,0.0,0.0,0,0,0,,,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,,0,0,0,,0,0,,1,0,,,,,,,,パールネイビー,出荷形態,1.0,,,,,,,,1134.0,110SF-OT-PNY,,,,,,,,,-,,,,,,,,2025/6/3 14:43,nakayasu,2026/6/28 4:23,wakasugi,0.0,0.0,0.0,0.0,,,,,,,,,
B0-00111FOTLY-0001,児童用防災ヘルメット,1,3,,,0.0,0.0,0,0,0,,個,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,個,0,0,0,,1,0,,1,0,,,,,,,,うす黄,出荷形態,1.0,,,,,,,,11195.0,111F-OT,,,,,,,,,-,,,,,,,,2024/4/30 13:14,GEN,2026/6/28 2:31,wakasugi,3.0,3.0,3.0,3.0,,,2026/7/6,,14.0,,,,
B0-00111FOTLY-0002,児童用防災ヘルメット/印刷,1,3,,,0.0,0.0,0,0,0,,個,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,個,0,0,0,,0,0,,1,0,,,,,,,,うす黄,出荷形態,1.0,,,,,,,,211195.0,111F-OT,,,,,,,,,-,,,,,,,,2024/4/30 13:39,GEN,2026/6/28 2:29,wakasugi,0.0,0.0,0.0,0.0,,,,,12.0,,,,
B0-00111FOTLY-0003,児童用防災ヘルメット,1,3,,,0.0,0.0,0,0,0,,個,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,個,0,0,0,,11,0,,1,0,,藤原産業(株),,,,,,うす黄,出荷形態,1.0,,,,,,,,111195.0,111F-OT,,,,,,,,,-,,,,,,,,2024/4/30 13:51,GEN,2026/6/30 21:53,中安,0.0,0.0,0.0,0.0,,,,,20.0,,,,
B0-00111FOTLY-V888,111F-OTうす黄バーコード,1,3,,,0.0,0.0,0,0,0,,枚,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,枚,0,0,1,,1,0,,1,0,,,,,,,,,内製,1.0,,,,,,,,,,,,,,,,,,-,,,,,,,,2024/4/30 13:14,GEN,2026/6/27 12:51,wakasugi,-3.0,-3.0,-3.0,-3.0,,,,2026/7/6,1.0,,,,
B0-00111FOTPK-0001,児童用防災ヘルメット,1,3,,,0.0,0.0,0,0,0,,個,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,個,0,0,0,,1,0,,1,0,,,,,,,,ピンク,出荷形態,1.0,,,,,,,,11185.0,111F-OT,,,,,,,,,-,,,,,,,,2024/4/30 13:14,GEN,2026/6/28 2:31,wakasugi,0.0,0.0,0.0,0.0,,,,,14.0,,,,
B0-00111FOTPK-0002,児童用防災ヘルメット/印刷,1,3,,,0.0,0.0,0,0,0,,個,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,個,0,0,0,,0,0,,1,0,,,,,,,,ピンク,出荷形態,1.0,,,,,,,,211185.0,111F-OT,,,,,,,,,-,,,,,,,,2024/4/30 13:39,GEN,2026/6/28 2:29,wakasugi,0.0,0.0,0.0,0.0,,,,,12.0,,,,
B0-00111FOTPK-0003,児童用防災ヘルメット,1,3,,,0.0,0.0,0,0,0,,個,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,個,0,0,0,,11,0,,1,0,,藤原産業(株),,,,,,ピンク,出荷形態,1.0,,,,,,,,111185.0,111F-OT,,,,,,,,,-,,,,,,,,2024/4/30 13:51,GEN,2026/6/30 21:53,中安,0.0,0.0,0.0,0.0,,,,,20.0,,,,
B0-00111FOTPK-V888,111F-OTピンクバーコード,1,3,,,0.0,0.0,0,0,0,,枚,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,枚,0,0,1,,1,0,,1,0,,,,,,,,,内製,1.0,,,,,,,,,,,,,,,,,,-,,,,,,,,2024/4/30 13:14,GEN,2026/6/27 12:51,wakasugi,0.0,0.0,0.0,0.0,,,,,1.0,,,,
B0-00111FOTWH-0001,児童用防災ヘルメット,1,3,,,0.0,0.0,0,0,0,,個,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,個,0,0,0,,1,0,,1,0,,,,,,,,白,出荷形態,1.0,,,,,,,,11291.0,111F-OT,,,,,,,,,-,,,,,,,,2024/4/30 13:14,GEN,2026/6/28 2:31,wakasugi,0.0,3.0,0.0,0.0,2026/7/13,3.0,,,14.0,,,,
B0-00111FOTWH-0002,児童用防災ヘルメット/印刷,1,3,,,0.0,0.0,0,0,0,,個,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,個,0,0,0,,0,0,,1,0,,,,,,,,白,出荷形態,1.0,,,,,,,,211291.0,111F-OT,,,,,,,,,-,,,,,,,,2024/4/30 13:39,GEN,2026/6/28 2:29,wakasugi,0.0,0.0,0.0,0.0,,,,,12.0,,,,
B0-00111FOTWH-0003,児童用防災ヘルメット,1,3,,,0.0,0.0,0,0,0,,個,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,個,0,0,0,,11,0,,1,0,,藤原産業(株),,,,,,白,出荷形態,1.0,,,,,,,,111291.0,111F-OT,,,,,,,,,-,,,,,,,,2024/4/30 13:51,GEN,2026/6/30 21:53,中安,0.0,0.0,0.0,0.0,,,,,20.0,,,,
B0-00111FOTWH-V607,111用スポンジ前,1,3,,,3.83,0.0,0,0,0,,個,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,個,0,0,0,,7,0,,1,0,,,,,,,,,裁断品,1.0,,,,,,,,,,,,,,,,1-46,,-,,,,,,,,2024/4/30 13:14,GEN,2026/6/27 14:08,wakasugi,630.0,510.0,510.0,510.0,,,,2026/7/1,1.0,,,,
B0-00111FOTWH-V608,111用スポンジ後,1,3,,,3.62,0.0,0,0,0,,個,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,個,0,0,0,,7,0,,1,0,,,,,,,,,裁断品,1.0,,,,,,,,,,,,,,,,1-49,,-,,,,,,,,2024/4/30 13:14,GEN,2026/6/27 14:08,wakasugi,0.0,0.0,0.0,0.0,,,,,1.0,,,,
B0-00111FOTWH-V609,330カノコ,1,3,,,29.68,0.0,0,0,0,,枚,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,枚,0,0,0,,7,0,,1,0,,,,,,,,,裁断品,1.0,,,,,,,,,,,,,,,,1-40,,-,,,,,,,,2024/4/30 13:14,GEN,2026/6/27 14:08,wakasugi,380.0,260.0,260.0,260.0,,,,2026/7/1,1.0,,,,
B0-00111FOTWH-V610,111後頭部パット,1,3,,,15.75,0.0,0,0,0,,個,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,個,0,0,0,,7,0,,1,0,,,,,,,,,裁断品,1.0,,,,,,,,,,,,,,,,1-47,,-,,,,,,,,2024/4/30 13:14,GEN,2026/6/27 14:08,wakasugi,1010.0,1010.0,1010.0,1010.0,,,2026/7/3,,1.0,,,,
B0-00111FOTWH-V611,111後頭部メッシュ,1,3,,,15.68,0.0,0,0,0,,枚,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,枚,0,0,0,,7,0,,1,0,,,,,,,,,裁断品,1.0,,,,,,,,,,,,,,,,1-48,,-,,,,,,,,2024/4/30 13:14,GEN,2026/6/27 14:08,wakasugi,1005.0,1005.0,1005.0,1005.0,,,2026/7/3,,1.0,,,,
